_id,latitudeWGS84,longitudeWGS84
947,43.42183480853591,-2.814898203371499
948,43.41178553398263,-2.818875219168401
949,43.43302553765857,-2.799192798369086
950,43.41848647078213,-2.807145719380182
951,43.42686992573805,-2.808209922512061
952,43.41141292045484,-2.814976676189404
953,43.42797859101818,-2.80435962548157
954,43.43267012965477,-2.794632253038706
955,43.42569918656075,-2.807538035667788
956,43.43009399156623,-2.813022158511843
957,43.4193487401202,-2.814625112610736
958,43.4202719390566,-2.813961127799621
1068,inf,inf
959,43.42403278338509,-2.813515693258498
960,43.42403278338509,-2.813515693258498
961,43.42403751961157,-2.813532199685502
962,43.42630407178416,-2.809514506051877
963,43.41878972846237,-2.80894677252811
964,43.41831928403229,-2.808548840925547
965,43.42324527103338,-2.811470397396242
966,43.41627344162571,-2.811748828162162
967,43.42028070817594,-2.81403790330832
968,43.41664850785315,-2.810818608707019
969,43.42411431416555,-2.806042751425899
970,43.41751965978246,-2.808788592795823
971,43.42443048541351,-2.80476696091255
972,43.41944068002675,-2.805487670624313
973,43.42450876377008,-2.807413256744223
974,43.43903300765121,-2.793148855200713
975,43.42434934467731,-2.818713578386884
976,43.42642042220603,-2.799591118295712
977,43.42328478687094,-2.811107496269837
978,43.41842886757679,-2.812741457625005
979,43.42349263731076,-2.815381563553101
980,43.41643988328543,-2.813974177741189
981,43.42002226979492,-2.818508979700642
982,43.43585782874566,-2.794530321479354
983,43.42566925665346,-2.815275369498857
984,43.41395731664875,-2.812227778099369
985,43.42560576720498,-2.815203340612921
986,43.41951635332295,-2.802493234078519
